,Make,Model,Variant,Ex-Showroom_Price,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Height,Width,Doors,City_Mileage,ARAI_Certified_Mileage_for_CNG,Kerb_Weight,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track,Rear_Track,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Odometer,Speedometer,Tachometer,Tripmeter,Seating_Capacity,Seats_Material,Type,Wheelbase,Start_/_Stop_Button,12v_Power_Outlet,Audiosystem,Aux-in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto-Dimming_Rear-View_Mirror,Hill_Assist,Gear_Indicator,3_Point_Seat-Belt_in_Middle_Rear_Seat,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Immobilizer,High_Speed_Alert_System,Lane_Watch_Camera/_Side_Mirror_Camera,Passenger_Side_Seat-Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Compression_Ratio,Adjustable_Steering_Column,Other_Specs,Other_specs,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Recommended_Tyre_Pressure,Heated_Seats,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,Engine_Type,ASR_/_Traction_Control,Cruise_Control,USB_Ports,Heads-Up_Display,Welcome_Lights,Battery,Electric_Range
579,Hyundai,Verna,1.4 Vtvt E,817867.00,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45,1445,1729,4,,,,Ventilated Disc,Drum,MacPherson struts with coil spring,Couple Torsion Beam Axle,,,195/55R16,195/55R16,Electric Power,All Windows,,,100PS@6000rpm,133Nm@4000rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2600,,1,CD Player with USB & Aux-in,1,1,2 years / Unlimited Kms,,Internal,465,1,1,Digital,Front & Rear,1,Front & Rear,1,"3rd /4th Years / up to80,000 Kms (Whichever comes earlier)",1,"Internal, With Remote",Digital,Manual,Analog + Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,,,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,Front Row,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,Rake,,,,Yes,Yes,,,Yes,Touch Sensitive,,Yes,,Manual Adjustment,,,,Cup Holders,,,Yes,,,,,,,Yes,Yes,,,,,,,,
580,Hyundai,Verna,1.6 Vtvt Sx (O) Anniversary Edition,1178894.00,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,45,1445,1729,4,,,,Ventilated Disc,Drum,MacPherson struts with coil spring,Couple Torsion Beam Axle,,,195/55 R16,195/55 R16,Electric Power,All Windows,,Smart Key,123PS@6400rpm,151Nm@4850rpm,Digital,Analog,Analog,Yes,5,Leather,Manual,2600,Yes,1,CD Player with USB & Aux-in,1,1,,1,"With Remote, Internal",465,1,1,Digital,Front & Rear,1,Front & Rear,1,,1,Internal,Digital,Manual,Analog + Digital,1,5.2 meter,1,Driver & Front Passenger,,Fully automatic climate control,,,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,"Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Curtain airbags, Driver frontal airbag",Yes,Yes,Yes,Yes,6,17.3:1,"Rake, Reach",,,Rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,Yes,Yes,,Cup Holders,Yes,,Yes,,Yes,,,Yes,,Yes,Yes,,,Yes,,,,,
581,Hyundai,Verna,1.6 Vtvt Sx Plus At,1162875.00,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,45,1445,1729,4,,,,Ventilated Disc,Drum,McPherson struts with coil spring,Couple Torsion Beam Axle,,,195/55 R16,195/55 R16,Electric Power,All Windows,,Smart Key,123PS@6400rpm,155Nm@4850rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2600,,1,CD Player with USB & Aux-in,1,1,,1,"Internal, With Remote",465,1,1,Digital,Front & Rear,1,Front & Rear,1,,1,Internal,Digital,Manual,Analog + Digital,1,5.2 meter,1,Driver & Front Passenger,,Fully automatic climate control,,,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,"Driver frontal airbag, Front passenger frontal airbag, Drive side airbag, Front passenger side airbag, Curtain airbags",Yes,Yes,Yes,,6,,"Rake, Reach",,,Rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,,Yes,,Cup Holders,Yes,,Yes,,Yes,,,,,Yes,Yes,,,Yes,,,,,
582,Hyundai,Verna,1.6 Crdi Sx(O) At,1407871.00,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45,1445,1729,4,14,,,Ventilated Disc,Drum,McPherson struts with coil spring,Couple Torsion Beam Axle,,,195/55R16,195/55R16,Electric Power,All Windows,,Yes,128ps@4000rpm,260Nm@1500-3000rpm,Digital,Analog,Analog,Yes,5,Fabric,Automatic,2600,,1,CD Player with USB & Aux-in,1,1,,1,"With Remote, Internal",465,1,1,Digital,Front & Rear,1,Front & Rear,1,,1,Internal,Digital,Manual,Analog + Digital,1,5.2 meter,1,Driver & Front Passenger,,Fully automatic climate control,,,,,,,,Yes,,,,Yes,,,Yes,Yes,Front Row,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,"Rake, Reach",,,Rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,,Yes,,Cup Holders,,,Yes,,,,,,,Yes,Yes,,,Yes,,,,,
583,Hyundai,Verna,1.4 Crdi E,942867.00,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45,1445,1729,4,,,,Ventilated Disc,Drum,MacPherson struts with coil spring,Couple Torsion Beam Axle,,,195/55R16,195/55R16,Electric Power,All Windows,,,100PS@6000rpm,133Nm@4000rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2600,,1,CD Player with USB & Aux-in,1,1,2 years / Unlimited Kms,,Internal,465,1,1,Digital,Front & Rear,1,Front & Rear,1,"3rd /4th Years / up to80,000 Kms (Whichever comes earlier)",1,"Internal, With Remote",Digital,Manual,Analog + Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,,,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,Front Row,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,Rake,,,,Yes,Yes,,,Yes,Touch Sensitive,,Yes,,Manual Adjustment,,,,Cup Holders,,,Yes,,,,,,,Yes,Yes,,,,,,,,
584,Hyundai,Verna,1.4 Crdi Ex,999900.00,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45,1445,1729,4,,,,Ventilated Disc,Drum,MacPherson struts with coil spring,Couple Torsion Beam Axle,,,195/55R16,195/55R16,Electric Power,All Windows,,Yes,100PS@6000rpm,133Nm@4000rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2600,,1,CD Player with USB & Aux-in,1,1,2 years / Unlimited Kms,1,Internal,465,1,1,Digital,Front & Rear,1,Front & Rear,1,"3rd /4th Years / up to80,000 Kms (Whichever comes earlier)",1,"Internal, With Remote",Digital,Manual,Analog + Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,Front Row,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,Rake,,,Rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,,Yes,,Cup Holders,,,Yes,,,,,,,Yes,Yes,,,Yes,,,,,
585,Mahindra,Xuv300,1.2 W4,830127.00,,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,42,1617,1821,5,,,,Ventilated Disc,Ventilated Disc,MacPherson Strut with anti-roll bar,Twist beam suspension with coil spring,,,205/65 R16,205/65 R16,Yes,Only Front Windows,,,109bhp@5000RPM,200Nm@2000rpm,Yes,Yes,Yes,Yes,5,Fabric,Manual,2600,,1,Not on offer,,1,,,Manual,259,1,1,Digital,Yes,1,Yes,1,,,Manual,Yes,Manual,Digital,1,5.3 meter,1,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,Yes,,"Driver frontal airbag, Front passenger frontal airbag",,Yes,Yes,Yes,2,,,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,
586,Mahindra,Xuv300,1.2 W6,915128.00,,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,42,1617,1821,5,,,,Ventilated Disc,Ventilated Disc,MacPherson Strut with anti-roll bar,Twist beam suspension with coil spring,,,205/65 R16,205/65 R16,Yes,Only Front Windows,,Yes,109bhp@5000RPM,200Nm@2000rpm,Yes,Yes,Yes,Yes,5,Fabric,Manual,2600,,1,CD Player with USB & Aux-in,1,,,1,Manual,259,1,1,Digital,Yes,1,Yes,1,,1,Manual,Yes,Manual,Digital,1,5.3 meter,1,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,Yes,,,,,,,Yes,,,,Yes,,,Yes,,Yes,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,Yes,,,,Yes,Yes,,,,Touch Sensitive,Yes,,Yes,Manual Adjustment,,Yes,,Yes,Yes,,,,,,Yes,,,,,,,,,,,,
587,Mahindra,Xuv300,1.2 W8,1060129.00,,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,42,1617,1821,5,,,,Ventilated Disc,Ventilated Disc,MacPherson Strut with anti-roll bar,Twist beam suspension with coil spring,,,205/65 R16,205/65 R16,Yes,All Windows,Yes,Yes,109bhp@5000RPM,200Nm@2000rpm,Yes,Yes,Yes,Yes,5,Leather,Manual,2600,Yes,1,CD Player with USB & Aux-in,1,1,,1,Manual,259,1,1,Yes,Yes,1,Yes,1,,1,Manual,Yes,Manual,Digital,1,5.3 meter,1,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,,,,,,Yes,,,,Yes,,,Yes,Yes,Yes,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,Yes,,,Rear sensors with camera,Yes,Yes,,,,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,
588,Mahindra,Xuv300,1.2 W8(O),1184129.00,,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,42,1617,1821,5,,,,Ventilated Disc,Ventilated Disc,MacPherson Strut with anti-roll bar,Twist beam suspension with coil spring,,,205/65 R16,205/65 R16,Yes,All Windows,,Yes,109bhp@5000RPM,200Nm@2000rpm,Yes,Yes,Yes,Yes,5,Leather,Manual,2600,Yes,1,CD Player with USB & Aux-in,1,1,,1,Manual,259,1,1,Yes,Yes,,Yes,1,,1,Manual,Yes,Manual,Digital,1,5.3 meter,1,Driver & Front Passenger,,2 Zone Climate Control,Yes,Yes,Yes,,,,,Yes,,,,,,,Yes,Yes,Yes,,"Front passenger frontal airbag, Driver frontal airbag",Yes,Yes,Yes,Yes,2,,Yes,,,Front and rear sensors with camera,Yes,Yes,,,,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,,Yes,Yes,Yes,Yes,,,,Yes,Yes,,Yes,,,Yes,,,,,,
589,Mahindra,Xuv300,1.5 W4,869131.00,,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,42,1617,1821,5,,,,Ventilated Disc,Ventilated Disc,MacPherson Strut with anti-roll bar,Twist beam suspension with coil spring,,,205/65 R16,205/65 R16,Yes,All Windows,,,115bhp@3750rpm,300Nm@1500rpm,Yes,Yes,Yes,Yes,5,Fabric,Manual,2600,,1,Not on offer,,1,,,Manual,259,1,1,Yes,Yes,1,Yes,1,,,Internal,Yes,Manual,Digital,1,5.3 meter,1,Driver Only,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,Yes,,,,,Yes,,,,,,,Yes,,Yes,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,Yes,,,Rear sensors,Yes,,,,,,,,,Manual Adjustment,,Yes,,Yes,,,,,,,Yes,,,,,,,,,,,,
590,Mahindra,Xuv300,1.5 W6,950131.00,,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,42,1617,1821,5,,,,Ventilated Disc,Ventilated Disc,MacPherson Strut with anti-roll bar,Twist beam suspension with coil spring,,,205/65 R16,205/65 R16,Yes,All Windows,Yes,Yes,115bhp@3750rpm,300Nm@1500rpm,Yes,Yes,Yes,Yes,5,Leather,Manual,2600,Yes,1,CD Player with USB & Aux-in,1,1,,1,Manual,259,1,1,Yes,Yes,1,Yes,1,,1,Manual,Yes,Manual,Digital,1,5.3 meter,1,,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,,,,,,Yes,,,,Yes,,,Yes,Yes,Yes,,"Front passenger frontal airbag, Driver frontal airbag",Yes,Yes,Yes,,2,,Yes,,,Rear sensors with camera,Yes,Yes,,,,Touch Sensitive,Multifunction Steering Wheel,,,Manual Adjustment,Yes,,,Yes,Yes,,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,,,,,,,,
591,Mahindra,Xuv300,1.5 W8,1095129.00,,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,42,1617,1821,5,,,,Ventilated Disc,Ventilated Disc,MacPherson Strut with anti-roll bar,Twist beam suspension with coil spring,,,205/65 R16,205/65 R16,Yes,All Windows,,Yes,115bhp@3750rpm,300Nm@1500rpm,Yes,Yes,Yes,Yes,5,Leather,Manual,2600,Yes,1,CD Player with USB & Aux-in,1,1,,1,Manual,259,1,1,Yes,Yes,1,Yes,1,,1,Manual,Yes,Manual,Digital,1,5.3 meter,1,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,"Rake, Reach",,,Rear sensors with camera,Yes,Yes,,,,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,,Yes,Yes,Yes,Yes,,,,Yes,Yes,,Yes,,,Yes,,,,,,
592,Mahindra,Xuv300,1.5 W8 (O),1214130.00,,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,42,1617,1821,5,,,,Ventilated Disc,Ventilated Disc,MacPherson Strut with anti-roll bar,Twist beam suspension with coil spring,,,205/65 R16,205/65 R16,Yes,All Windows,,Yes,115bhp@3750rpm,300Nm@1500rpm,Yes,Yes,Yes,Yes,5,Leather,Manual,2600,Yes,1,CD Player with USB & Aux-in,1,1,,1,Manual,259,1,1,Yes,Yes,1,Yes,1,,1,Manual,Yes,Manual,Digital,1,5.3 meter,1,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,Yes,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,Yes,,,Front & rear sensors with 360 degree view,Yes,Yes,,,,Touch Sensitive,Multifunction Steering Wheel,,Yes,Semi Automatic Adjustment,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,
593,Mahindra,Xuv300,1.5 W8 Amt,1149800.00,,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,42,1617,1821,5,,,,Ventilated Disc,Ventilated Disc,MacPherson Strut with anti-roll bar,Twist beam suspension with coil spring,,,205/65 R16,205/65 R16,Yes,All Windows,,Yes,115bhp@3750rpm,300Nm@1500rpm,Yes,Yes,Yes,Yes,5,Leather,Automatic,2600,Yes,1,CD Player with USB & Aux-in,1,1,,1,Manual,259,1,1,Yes,Yes,1,Yes,1,,1,Manual,Yes,Manual,Digital,1,5.3 meter,1,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,"Rake, Reach",,,Rear sensors with camera,Yes,Yes,,,,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,,Yes,Yes,Yes,Yes,,,,Yes,Yes,,Yes,,,Yes,,,,,,
594,Mahindra,Xuv300,1.5 W8 (O) Amt,1269131.00,,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,42,1617,1821,5,,,,Ventilated Disc,Ventilated Disc,MacPherson Strut with anti-roll bar,Twist beam suspension with coil spring,,,205/65 R16,205/65 R16,Yes,All Windows,,Yes,115bhp@3750rpm,300Nm@1500rpm,Yes,Yes,Yes,Yes,5,Leather,Automatic,2600,Yes,1,CD Player with USB & Aux-in,1,1,,1,Manual,259,1,1,Yes,Yes,1,Yes,1,,1,Manual,Yes,Manual,Digital,1,5.3 meter,1,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,Yes,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,Yes,,,Front & rear sensors with 360 degree view,Yes,Yes,,,,Touch Sensitive,Multifunction Steering Wheel,,Yes,Semi Automatic Adjustment,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,
595,Mahindra,Xuv300,1.5 W6 Amt,999000.00,,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,42,1617,1821,5,,,,Ventilated Disc,Ventilated Disc,MacPherson Strut with anti-roll bar,Twist beam suspension with coil spring,,,205/65 R16,205/65 R16,Yes,All Windows,Yes,Yes,115bhp@3750rpm,300Nm@1500rpm,Yes,Yes,Yes,Yes,5,Leather,AMT,2600,Yes,1,CD Player with USB & Aux-in,1,1,,1,Manual,259,1,1,Yes,Yes,1,Yes,1,,1,Manual,Yes,Manual,Digital,1,5.3 meter,1,,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,,,,,,Yes,,,,Yes,,,Yes,Yes,Yes,,"Front passenger frontal airbag, Driver frontal airbag",Yes,Yes,Yes,,2,,Yes,,,Rear sensors with camera,Yes,Yes,,,,Touch Sensitive,Multifunction Steering Wheel,,,Manual Adjustment,Yes,,,Yes,Yes,,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,,,,,,,,
596,Renault,Lodgy,85 Ps Std,863299.00,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50,1697,1751,4,21.04,,1299,Ventilated Disc,Drum,,,1490 mm,1478 mm,185 / 65 R15,185 / 65 R15,Electro-Hydraulic,,,,85PS@3750rpm,200Nm@1900rpm,Digital,Analog,Analog,Yes,8,Fabric,Manual,2810,,1,Not on offer,,1,,,Internal,207,,1,Digital,Centre,1,Front,,1 years /30000 Kms (years/distance whichever comes first),,Internal,Digital,Manual,Analog + Digital,1,5.55 meter,1,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,,,,,,,,Yes,,,,,,,Yes,,,1338 kg,,Yes,Yes,,,,,Rake,,,,,,,,,,,Yes,Yes,,,,,,,,,,,Yes,,,,,,,,,,,,,
597,Renault,Lodgy,85 Ps Rxe 8 Seater,964199.00,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50,1697,1751,4,21.04,,1299,Ventilated Disc,Drum,,Torsion Beam with Anti roll bars,1490 mm,1478 mm,185 / 65 R15,185 / 65 R15,Electro-Hydraulic,All Windows,,Remote,85PS@3750rpm,200Nm@1900rpm,Digital,Analog,Analog,Yes,8,Fabric,Manual,2810,,2,Not on offer,,1,2 years /50000 Kms (years/distance whichever comes first),,Internal,207,1,1,Digital,Front,1,Front,,1 years /30000 Kms (years/distance whichever comes first),,Internal,Digital,Manual,Analog + Digital,1,5.55 meter,1,Driver & Front Passenger,Yes,Manual Air conditioning with cooling and heating,,,,,,,,Yes,,,,,,,Yes,,Yes,1338 kg,,Yes,Yes,Yes,,,,Rake,,,,,,,,,,,Yes,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,
598,Renault,Lodgy,Stepway Rxz 110Ps 8-Seater,1211599.00,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50,1697,1751,4,21.04,,1338,Ventilated Disc,Drum,2-link double-wishbone aluminum-alloy suspension with aluminum subframe,3-link rigid axle with coil spring,1490 mm,1478 mm,185/65 R15,185/65 R15,Electro-Hydraulic,All Windows,,Remote,110PS@4000rpm,245Nm@1750rpm,Digital,Analog,Analog,Yes,,Leather,Manual,2810,,3,DVD Player with USB & Aux-in,1,1,2 years /50000 Kms (years/distance whichever comes first),1,Internal,759,1,1,Digital,Front & Rear,1,Front & Rear,,1 years /30000 Kms (years/distance whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,5.55 meter,1,Driver & Front Passenger,Yes,Manual Air conditioning with cooling and heating,,,,,,,,Yes,,,,,,,Yes,Yes,,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,Rake,,,Rear sensors with camera,,Yes,,,,Yes,Yes,Yes,Yes,Manual Adjustment,Yes,Yes,,Yes,,,,,,,,,,Yes,,,,Yes,,,,,
599,Renault,Lodgy,Stepway Rxz 110Ps 7-Seater,1211599.00,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50,1697,1751,4,21.04,,1368,Ventilated Disc,Drum,2-link double-wishbone aluminum-alloy suspension with aluminum subframe,"3 link, coil spring suspension",1490 mm,1478 mm,185/65 R15,185/65 R15,Electro-Hydraulic,All Windows,,Remote,110PS@4000rpm,245Nm@1750rpm,Digital,Analog,Analog,Yes,7,Leather,Manual,2810,,3,DVD Player with USB & Aux-in,1,1,2 years /50000 Kms (years/distance whichever comes first),1,Internal,207,1,1,Digital,Front & Rear,1,Front & Rear,,1 years /30000 Kms (years/distance whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,5.55 meter,1,Driver & Front Passenger,Yes,Manual Air conditioning with cooling and heating,,,,,,,,Yes,,,,,,,Yes,Yes,,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,Rake,,,Rear sensors with camera,,Yes,,,,Yes,Yes,Yes,Yes,Manual Adjustment,Yes,Yes,,Yes,,,,,,,,,,Yes,,,,Yes,,,,,
600,Renault,Lodgy,Stepway Rxl 85Ps 8-Seater,1053899.00,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50,1697,1751,4,21.04,,1299,Ventilated Disc,Drum,,,1490 mm,1478 mm,185/65 R16,185/65 R16,Electro-Hydraulic,All Windows,,Remote,85PS@3750rpm,200Nm@1900rpm,Digital,Analog,Analog,Yes,8,Leather,Manual,2810,,2,CD Player with USB & Aux-in,1,1,2 years /50000 Kms (years/distance whichever comes first),1,Internal,207,1,1,Digital,Front & Rear,1,Front & Rear,,1 years /30000 Kms (years/distance whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,5.55 meter,1,Driver & Front Passenger,Yes,Manual Air conditioning with cooling and heating,,,Yes,,,,,Yes,,,,,,,Yes,Yes,,1338 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,Rake,,,Rear sensors with camera,,Yes,,,,Touch Sensitive,,Yes,Yes,,,Yes,,Yes,,,,,,,,,,,,,,,,,,,
601,Renault,Lodgy,Stepway Rxz 85Ps 8-Seater,1130099.00,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50,1697,1751,4,21.04,,1299,Ventilated Disc,Drum,,,1490 mm,1478 mm,185/65 R16,185/65 R16,Electro-Hydraulic,All Windows,,Remote,85PS@3750rpm,200Nm@1900rpm,Digital,Analog,Analog,Yes,8,Leather,Manual,2810,,3,CD Player with USB & Aux-in,1,1,2 years /50000 Kms (years/distance whichever comes first),1,Internal,207,1,1,Digital,Front & Rear,1,Front & Rear,,1 years /30000 Kms (years/distance whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,5.55 meter,1,Driver & Front Passenger,Yes,Manual Air conditioning with cooling and heating,,,Yes,,,,,Yes,,,,,,,Yes,Yes,,1338 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,Rake,,,Rear sensors with camera,,Yes,,,,Touch Sensitive,Yes,Yes,Yes,Manual Adjustment,Yes,Yes,,Yes,,,,,,Yes,,,,Yes,,,,Yes,,,,,
602,Renault,Lodgy,85 Ps Rxe 7 Seater,964199.00,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50,1697,1751,4,21.04,,1299,Ventilated Disc,Drum,,Torsion Beam with Anti roll bars,1490 mm,1478 mm,185 / 65 R15,185 / 65 R15,Electro-Hydraulic,All Windows,,Remote,85PS@3750rpm,200Nm@1900rpm,Digital,Analog,Analog,Yes,7,Fabric,Manual,2810,,2,Not on offer,,1,2 years /50000 Kms (years/distance whichever comes first),,Internal,207,1,1,Digital,Front,1,Front,,1 years /30000 Kms (years/distance whichever comes first),,Internal,Digital,Manual,Analog + Digital,1,5.55 meter,1,Driver & Front Passenger,Yes,Manual Air conditioning with cooling and heating,Yes,,,,,,,Yes,,,,,,,Yes,,Yes,1338 kg,,Yes,Yes,Yes,,,,Rake,,,,,,,,,,,Yes,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,
